season,daynum,wteam,wscore,lteam,lscore,wloc
C,25,769,185,550,139,H
C,25,813,182,653,158,A
C,25,818,221,652,211,A
C,25,827,206,666,185,H
C,25,831,170,797,132,H
C,25,839,134,603,130,N
C,26,504,154,673,151,A
C,26,520,139,535,110,H
C,26,531,151,533,146,N
C,26,541,192,804,166,H
C,26,551,170,678,161,N
C,26,556,182,716,139,H
C,26,558,182,616,154,H
C,26,564,199,707,137,H
C,26,578,154,627,149,N
C,26,582,166,754,125,H
C,26,587,187,682,115,H
C,26,588,182,611,158,H
C,26,589,185,615,154,H
C,26,594,238,580,185,H
C,26,597,197,663,154,H
C,26,604,278,545,142,H
C,26,607,168,675,163,N
C,26,624,209,731,156,H
C,26,626,221,579,194,H
C,26,634,235,506,221,A
C,26,635,175,693,149,H
C,26,637,214,647,120,H
C,26,643,146,521,118,H
C,26,654,206,548,192,H
C,26,657,178,645,175,A
C,26,662,245,686,178,H
C,26,669,223,569,206,A
C,26,674,209,789,178,H
C,26,698,194,703,158,H
C,26,699,230,842,199,A
C,26,701,146,516,122,H
C,26,708,170,539,113,H
C,26,712,146,544,142,A
C,26,713,149,803,137,A
C,26,720,161,745,118,H
C,26,721,194,795,163,H
C,26,722,206,562,168,H
C,26,723,173,610,144,H
C,26,724,204,522,166,H
C,26,727,163,566,82,H
C,26,728,187,742,175,H
C,26,736,154,746,125,A
C,26,744,185,570,132,H
C,26,766,206,715,202,A
C,26,767,214,796,197,H
C,26,771,194,590,146,A
C,26,777,182,665,168,A
C,26,778,199,776,175,H
C,26,780,192,755,134,H
C,26,786,199,815,127,H
C,26,788,252,648,228,H
C,26,793,278,711,226,A
C,26,794,206,765,175,H
C,26,799,122,509,115,A
C,26,812,175,543,163,H
C,26,814,166,583,146,H
C,26,820,197,677,194,H
C,26,821,158,774,115,H
C,26,825,166,797,101,H
C,26,830,144,602,108,H
C,26,844,230,696,130,H
C,26,845,149,834,137,H
C,26,846,161,734,125,H
C,26,848,161,598,130,A
C,26,853,233,503,175,H
C,27,568,173,700,127,H
C,27,586,146,553,98,H
C,27,607,202,551,170,N
C,27,642,151,567,122,H
C,27,675,190,678,163,N
C,27,714,130,629,115,A
C,27,772,187,811,156,H
C,27,790,178,519,156,H
C,27,802,173,578,125,N
C,27,828,218,659,211,H
C,27,840,163,781,156,H
C,28,504,252,634,173,H
C,28,510,158,546,144,H
C,28,511,238,527,166,N
C,28,534,170,561,156,H
C,28,559,173,560,120,H
C,28,598,182,667,156,A
C,28,606,228,848,156,H
C,28,610,178,657,170,H
C,28,617,161,751,154,A
C,28,623,170,622,168,H
C,28,640,168,599,132,N
C,28,655,142,543,98,H
C,28,668,206,580,154,H
C,28,670,180,799,173,A
C,28,672,209,547,163,A
C,28,674,194,514,86,H
C,28,676,108,573,101,N
C,28,687,190,522,142,H
C,28,720,163,744,137,H
C,28,729,216,653,197,A
C,28,730,185,849,158,H
C,28,740,206,585,142,H
C,28,743,194,590,120,A
C,28,771,166,633,137,A
C,28,794,245,677,146,H
C,28,816,144,686,137,H
C,28,827,226,791,154,H
C,28,839,194,645,113,H
C,28,853,283,812,146,H
C,29,508,274,761,264,H
C,29,511,214,640,178,N
C,29,515,194,724,180,H
C,29,518,163,850,122,H
C,29,520,166,851,149,A
C,29,528,139,509,134,A
C,29,540,166,553,139,A
C,29,550,185,545,134,A
C,29,554,163,602,134,A
C,29,556,185,693,132,H
C,29,577,197,676,142,N
C,29,582,223,538,180,H
C,29,583,194,779,187,A
C,29,593,199,800,182,H
C,29,599,182,527,154,N
C,29,603,187,552,134,H
C,29,604,230,600,178,H
C,29,616,158,854,146,A
C,29,643,137,690,127,A
C,29,654,194,575,146,H
C,29,662,281,594,168,H
C,29,665,228,838,197,H
C,29,669,154,844,110,H
C,29,692,182,813,154,H
C,29,695,221,711,180,H
C,29,698,154,557,137,H
C,29,699,173,732,154,A
C,29,704,187,533,134,H
C,29,707,173,647,127,A
C,29,714,238,548,134,A
C,29,716,156,521,144,A
C,29,717,173,712,108,H
C,29,722,190,774,139,H
C,29,723,202,832,166,H
C,29,733,134,725,130,A
C,29,736,146,679,91,H
C,29,737,161,531,79,H
C,29,745,163,682,146,A
C,29,746,156,558,110,H
C,29,749,185,825,178,A
C,29,753,175,713,163,A
C,29,755,202,756,125,H
C,29,758,139,727,137,H
C,29,767,190,765,158,H
C,29,775,202,639,142,H
C,29,782,209,611,170,H
C,29,788,257,796,182,A
C,29,809,180,523,137,A
C,29,818,216,757,182,H
C,29,821,214,652,120,A
C,29,824,134,702,130,A
C,29,828,223,544,146,H
C,29,830,154,570,137,A
C,29,833,170,519,137,H
C,29,836,178,626,139,H
C,29,840,187,526,163,H
C,29,852,130,579,122,H
C,30,577,228,511,209,N
C,30,595,161,559,144,N
C,30,597,216,655,156,H
C,30,599,144,573,110,N
C,30,636,216,512,211,N
C,30,640,185,676,132,N
C,30,663,192,811,154,N
C,30,675,199,792,137,H
C,30,715,170,751,122,H
C,30,738,221,805,154,N
C,30,754,190,795,137,H
C,30,762,190,530,170,H
C,30,793,235,645,168,H
C,30,798,168,845,84,H
C,30,814,178,605,154,H
C,30,827,209,797,137,H
C,30,831,158,847,154,A
C,31,556,161,707,134,H
C,31,606,149,504,144,N
C,31,623,168,846,137,N
C,31,651,180,615,158,N
C,31,708,262,810,163,N
C,32,535,175,721,151,N
C,32,540,178,545,144,H
C,32,555,151,561,142,A
C,32,559,197,512,146,N
C,32,567,142,659,132,A
C,32,569,170,728,144,N
C,32,604,226,793,182,H
C,32,606,185,778,156,N
C,32,607,180,513,168,A
C,32,613,197,625,156,H
C,32,615,156,846,134,N
C,32,621,185,616,168,H
C,32,624,175,812,144,N
C,32,636,175,595,139,N
C,32,651,139,623,137,N
C,32,671,214,537,146,H
C,32,687,254,834,161,H
C,32,708,228,764,156,N
C,32,717,211,751,166,H
C,32,727,132,849,115,N
C,32,738,197,663,166,N
C,32,742,142,587,130,N
C,32,771,146,841,142,N
C,32,790,166,510,110,H
C,32,805,182,811,161,N
C,32,816,173,833,144,N
C,32,826,168,680,139,A
C,32,838,190,619,130,H
C,33,503,197,602,127,A
C,33,504,144,846,139,N
C,33,506,233,800,218,H
C,33,511,233,814,166,H
C,33,513,178,537,156,N
C,33,515,168,597,166,N
C,33,516,158,664,125,H
C,33,517,190,850,182,H
C,33,521,161,582,122,H
C,33,522,154,752,146,H
C,33,526,199,842,144,H
C,33,530,144,829,115,H
C,33,534,149,704,139,A
C,33,535,175,727,161,N
C,33,538,197,753,194,H
C,33,541,170,775,154,H
C,33,557,151,699,144,A
C,33,564,235,652,226,H
C,33,565,194,730,158,H
C,33,569,173,771,146,N
C,33,570,161,509,134,N
C,33,576,137,679,122,A
C,33,588,168,658,158,H
C,33,589,197,596,170,H
C,33,592,149,553,106,H
C,33,594,187,642,151,H
C,33,606,175,651,166,N
C,33,612,156,644,154,A
C,33,617,146,802,137,A
C,33,622,192,529,120,H
C,33,626,158,520,137,H
C,33,627,168,746,149,A
C,33,628,242,648,166,H
C,33,629,158,819,139,H
C,33,637,214,667,144,H
C,33,639,199,653,173,H
C,33,640,182,551,146,N
C,33,641,194,686,137,H
C,33,647,132,531,125,N
C,33,654,180,579,142,A
C,33,655,173,705,125,H
C,33,659,204,619,173,H
C,33,661,161,740,118,H
C,33,663,175,764,144,N
C,33,668,178,633,168,A
C,33,671,168,607,163,H
C,33,672,180,693,154,A
C,33,675,202,716,175,H
C,33,681,156,620,130,H
C,33,687,266,621,154,H
C,33,690,175,548,142,A
C,33,698,163,820,142,H
C,33,701,206,756,137,H
C,33,702,139,824,137,A
C,33,708,175,738,166,N
C,33,715,130,665,96,H
C,33,719,137,851,134,A
C,33,722,235,711,144,H
C,33,723,178,796,139,H
C,33,724,166,562,158,H
C,33,726,214,566,134,H
C,33,728,166,841,161,N
C,33,729,146,695,137,H
C,33,731,190,777,132,A
C,33,732,192,757,190,A
C,33,744,202,700,161,H
C,33,758,161,725,139,A
C,33,766,197,854,168,H
C,33,767,149,590,130,A
C,33,768,173,508,98,H
C,33,772,106,632,96,H
C,33,776,190,558,127,H
C,33,778,199,623,158,N
C,33,780,204,749,182,A
C,33,781,154,539,146,A
C,33,783,168,826,156,N
C,33,784,180,598,175,H
C,33,788,367,803,209,H
C,33,792,197,634,178,A
C,33,794,233,523,127,H
C,33,795,168,543,163,H
C,33,798,166,809,154,A
C,33,801,250,761,175,H
C,33,810,206,805,173,N
C,33,816,161,540,115,N
C,33,818,182,754,173,A
C,33,821,199,807,108,H
C,33,822,173,536,166,H
C,33,827,154,720,130,A
C,33,828,216,657,154,H
C,33,833,190,545,163,H
C,33,834,216,616,199,H
C,33,835,194,685,182,A
C,33,836,202,845,113,A
C,33,838,199,567,139,N
C,33,839,170,743,161,H
C,33,840,168,635,146,H
C,33,843,187,742,146,N
C,33,847,163,815,132,A
C,33,849,180,721,154,N
C,33,852,180,774,113,H
C,33,855,182,578,168,A
C,34,502,154,692,151,A
C,34,527,187,737,149,A
C,34,549,209,682,137,H
C,34,575,211,514,163,H
C,34,587,216,728,158,N
C,34,594,204,647,178,H
C,34,613,202,624,151,H
C,34,625,247,812,166,N
C,34,642,178,531,137,N
C,34,670,130,574,127,A
C,34,741,206,528,151,A
C,34,771,118,742,110,N
C,34,783,238,535,206,N
C,34,786,187,555,178,H
C,34,826,180,727,175,N
C,34,843,230,569,178,N
C,34,849,187,680,146,N
C,35,512,295,571,204,H
C,35,577,235,747,96,H
C,35,586,168,545,161,A
C,35,588,206,838,185,H
C,35,607,233,548,122,A
C,35,617,175,543,166,H
C,35,626,214,654,173,H
C,35,643,168,655,154,A
C,35,673,161,540,137,H
C,35,686,158,813,139,A
C,35,692,192,850,154,H
C,35,714,190,677,146,H
C,35,740,173,719,151,H
C,35,769,173,522,146,H
C,35,794,192,773,161,H
C,35,799,149,683,115,H
C,35,802,204,698,163,H
C,35,824,168,774,151,H
C,35,831,192,645,113,H
C,35,847,166,610,130,H
C,36,515,259,523,101,H
C,36,533,163,502,146,H
C,36,541,168,534,137,A
C,36,547,137,661,113,H
C,36,552,180,639,178,A
C,36,557,218,556,163,H
C,36,560,187,676,168,A
C,36,593,206,633,185,H
C,36,595,216,590,125,H
C,36,612,180,517,142,H
C,36,622,190,690,175,A
C,36,623,211,803,144,H
C,36,628,216,575,144,H
C,36,629,199,514,142,H
C,36,634,197,506,192,H
C,36,636,216,511,209,N
C,36,657,223,611,197,H
C,36,658,149,596,132,A
C,36,659,190,555,180,H
C,36,663,125,554,96,H
C,36,666,175,632,156,H
C,36,668,151,746,132,H
C,36,696,151,845,146,H
C,36,715,216,800,125,H
C,36,722,175,724,158,H
C,36,729,192,536,120,A
C,36,730,156,564,146,H
C,36,734,166,801,154,A
C,36,752,182,716,158,H
C,36,753,170,565,166,H
C,36,754,192,725,163,H
C,36,755,142,539,120,H
C,36,758,156,756,118,N
C,36,767,192,819,134,H
C,36,775,206,731,192,A
C,36,777,166,602,137,H
C,36,781,175,749,158,H
C,36,790,199,792,166,H
C,36,795,163,804,154,A
C,36,817,197,818,173,A
C,36,821,154,737,139,N
C,36,830,149,510,130,H
C,36,853,211,537,130,H
C,37,504,194,794,154,H
C,37,512,209,713,182,H
C,37,521,175,516,163,H
C,37,526,204,621,163,A
C,37,546,173,723,106,H
C,37,549,216,508,182,H
C,37,550,190,545,166,H
C,37,553,163,667,151,H
C,37,559,211,843,180,H
C,37,562,161,608,122,H
C,37,573,134,650,130,A
C,37,574,175,529,125,H
C,37,576,156,570,151,H
C,37,577,223,815,89,H
C,37,588,180,855,166,A
C,37,592,238,578,158,H
C,37,615,154,799,134,A
C,37,616,151,567,149,A
C,37,625,218,717,192,H
C,37,627,216,782,173,H
C,37,635,214,683,190,H
C,37,637,170,677,120,H
C,37,640,214,738,180,N
C,37,652,194,757,163,H
C,37,670,170,594,149,H
C,37,673,156,581,139,H
C,37,700,180,828,163,H
C,37,708,194,651,173,N
C,37,720,202,798,178,H
C,37,728,180,644,175,A
C,37,736,151,816,120,H
C,37,741,180,531,137,A
C,37,747,199,693,173,A
C,37,771,194,776,158,H
C,37,779,156,503,149,A
C,37,780,187,827,178,H
C,37,786,192,778,175,A
C,37,788,331,571,180,H
C,37,793,187,509,149,H
C,37,796,192,599,137,H
C,37,809,175,848,163,A
C,37,814,202,586,146,H
C,37,829,175,603,166,A
C,37,835,142,535,118,H
C,37,836,254,548,149,H
C,37,839,146,568,134,A
C,37,840,168,732,163,A
C,37,847,192,598,137,A
C,37,852,161,822,146,H
C,38,527,166,596,158,H
C,38,551,187,662,156,H
C,38,579,182,519,156,H
C,38,589,209,611,194,A
C,38,617,137,566,103,H
C,38,622,187,834,144,H
C,38,687,154,580,137,H
C,38,695,170,606,166,A
C,38,707,168,645,163,A
C,38,712,161,692,106,H
C,38,721,197,514,122,H
C,38,726,156,807,103,A
C,38,744,185,653,166,A
C,38,766,182,704,156,A
C,38,784,166,523,154,H
C,38,789,134,671,130,A
C,38,791,190,762,185,A
C,38,797,185,682,158,H
C,38,805,190,711,175,H
C,38,841,204,607,168,H
C,38,854,185,544,146,N
C,39,513,221,685,199,H
C,39,529,214,657,199,N
C,39,534,168,696,142,A
C,39,557,170,800,113,H
C,39,560,144,795,142,A
C,39,582,163,558,142,N
C,39,589,125,854,98,N
C,39,608,127,561,118,N
C,39,611,204,544,173,H
C,39,628,194,742,125,H
C,39,629,199,804,144,H
C,39,658,154,627,149,H
C,39,660,202,681,144,H
C,39,673,151,833,110,H
C,39,674,245,648,238,N
C,39,678,216,820,130,H
C,39,680,161,834,156,H
C,39,698,204,816,163,H
C,39,708,163,547,91,H
C,39,743,168,752,91,N
C,39,755,204,679,86,H
C,39,769,178,831,175,N
C,39,772,161,585,118,N
C,39,775,142,719,110,N
C,39,842,194,686,175,H
C,40,502,240,538,216,H
C,40,504,146,528,127,A
C,40,510,185,848,151,A
C,40,511,211,793,194,A
C,40,512,199,733,158,H
C,40,515,180,676,110,H
C,40,516,173,819,154,H
C,40,518,190,593,166,H
C,40,520,168,674,158,H
C,40,526,199,536,161,H
C,40,534,216,548,199,A
C,40,535,156,626,151,H
C,40,537,156,745,149,A
C,40,541,175,766,173,A
C,40,546,211,832,168,A
C,40,549,204,851,144,H
C,40,551,170,598,149,H
C,40,554,134,550,106,H
C,40,557,178,582,156,H
C,40,558,137,800,127,N
C,40,562,194,852,168,H
C,40,564,182,753,168,H
C,40,565,240,652,209,H
C,40,569,194,581,182,H
C,40,570,185,615,180,H
C,40,574,185,836,142,H
C,40,576,156,799,144,A
C,40,577,247,830,142,H
C,40,578,211,740,197,H
C,40,579,175,791,168,H
C,40,583,178,540,149,H
C,40,585,202,685,168,A
C,40,587,230,545,161,H
C,40,594,242,503,216,H
C,40,595,178,633,106,H
C,40,606,202,571,151,H
C,40,607,182,620,144,H
C,40,610,170,707,154,H
C,40,612,194,616,168,A
C,40,613,182,801,151,H
C,40,617,221,664,194,A
C,40,622,192,680,168,A
C,40,624,182,575,137,H
C,40,628,194,842,134,H
C,40,629,185,560,178,H
C,40,637,242,553,173,H
C,40,640,180,625,173,A
C,40,641,170,619,149,A
C,40,643,178,566,149,H
C,40,650,197,765,137,H
C,40,653,211,782,199,A
C,40,659,218,704,180,H
C,40,660,163,775,146,H
C,40,663,146,661,142,H
C,40,668,158,603,134,H
C,40,669,204,825,180,H
C,40,670,199,817,142,H
C,40,671,204,552,130,A
C,40,672,161,792,115,A
C,40,675,161,721,156,H
C,40,678,206,529,170,H
C,40,681,197,719,158,N
C,40,686,139,742,132,N
C,40,687,218,682,166,H
C,40,698,204,608,115,H
C,40,700,137,692,122,H
C,40,708,187,831,137,H
C,40,713,252,803,134,H
C,40,715,173,573,142,H
C,40,717,175,731,166,A
C,40,722,194,840,158,H
C,40,724,211,774,199,A
C,40,725,206,699,166,H
C,40,727,187,730,156,H
C,40,729,223,644,120,H
C,40,736,175,642,115,H
C,40,738,209,651,166,A
C,40,749,180,647,173,N
C,40,751,166,845,161,H
C,40,752,137,679,122,H
C,40,755,154,743,144,H
C,40,758,163,726,132,H
C,40,761,259,773,257,H
C,40,762,175,519,146,H
C,40,767,199,639,182,H
C,40,769,161,547,132,N
C,40,771,161,720,118,A
C,40,772,163,513,137,A
C,40,776,156,531,154,A
C,40,777,182,533,175,H
C,40,779,161,723,127,H
C,40,780,137,623,122,H
C,40,783,182,604,178,N
C,40,786,168,527,125,A
C,40,788,319,683,178,H
C,40,789,142,849,118,A
C,40,795,199,804,178,A
C,40,796,254,811,233,H
C,40,797,161,580,154,H
C,40,802,120,846,96,H
C,40,810,166,701,139,H
C,40,812,211,543,173,A
C,40,815,185,693,158,A
C,40,816,156,561,118,N
C,40,820,233,657,166,A
C,40,821,149,839,127,A
C,40,822,154,754,146,H
C,40,829,173,764,137,H
C,40,843,206,778,168,H
C,40,844,154,714,137,H
C,40,853,223,835,144,A
C,40,855,180,677,144,A
C,41,559,142,746,106,A
C,41,599,158,728,149,H
C,41,613,192,749,158,H
C,41,647,137,801,132,N
C,41,662,206,636,199,H
C,41,695,158,813,118,H
C,41,744,161,658,132,H
C,41,790,221,850,151,H
C,41,833,170,667,156,H
C,42,508,197,514,163,A
C,42,511,199,521,163,A
C,42,517,178,854,156,A
C,42,522,185,645,122,A
C,42,530,151,670,139,H
C,42,543,166,716,139,A
C,42,578,178,835,154,H
C,42,583,161,811,154,A
C,42,599,168,662,158,H
C,42,623,211,657,166,H
C,42,636,214,728,170,N
C,42,682,156,661,120,H
C,42,729,204,602,110,H
C,42,776,199,644,175,H
C,42,794,218,751,163,H
C,42,802,223,683,134,H
C,42,828,228,616,142,A
C,43,506,192,800,170,A
C,43,509,173,653,156,H
C,43,515,240,651,199,A
C,43,550,154,848,134,A
C,43,570,163,799,151,A
C,43,600,173,667,170,A
C,43,604,202,556,175,A
C,43,611,192,700,175,H
C,43,617,130,539,122,H
C,43,625,204,587,175,H
C,43,626,178,845,149,A
C,43,669,192,853,173,H
C,43,681,170,510,166,A
C,43,686,166,558,101,H
C,43,701,149,702,142,A
C,43,714,202,628,187,H
C,43,736,154,533,125,A
C,43,741,166,737,139,H
C,43,746,204,571,144,H
C,43,764,161,588,156,H
C,43,772,125,768,113,A
C,43,778,166,555,127,H
C,43,788,271,711,178,H
C,43,789,182,597,146,H
C,43,790,178,779,130,H
C,43,793,204,592,197,H
C,43,796,190,678,170,A
C,43,820,230,803,173,H
C,43,827,204,805,178,A
C,43,840,199,536,163,A
C,43,844,144,826,125,H
C,43,849,175,798,163,H
C,44,513,163,514,101,H
C,44,517,173,544,168,H
C,44,520,194,836,182,A
C,44,526,206,621,122,H
C,44,527,185,589,156,H
C,44,528,178,612,137,H
C,44,546,168,568,132,H
C,44,557,206,794,197,A
C,44,559,178,830,151,A
C,44,562,202,698,175,H
C,44,575,151,629,146,H
C,44,577,226,829,158,H
C,44,616,163,531,127,H
C,44,627,187,615,151,A
C,44,636,175,663,170,H
C,44,637,216,846,199,A
C,44,639,151,719,125,H
C,44,640,194,541,130,A
C,44,676,204,724,161,H
C,44,704,202,641,144,H
C,44,705,173,742,154,A
C,44,722,190,512,163,H
C,44,756,144,566,118,H
C,44,821,170,822,132,H
C,44,831,190,740,173,H
C,44,841,151,620,125,H
C,44,851,182,529,161,A
C,44,854,199,828,185,H
C,45,596,166,590,139,H
C,45,610,180,683,175,H
C,45,665,185,619,163,H
C,45,727,216,781,202,H
C,45,749,194,762,149,H
C,45,782,204,523,154,H
C,46,521,173,650,166,N
C,46,528,175,546,170,A
C,46,536,199,842,168,H
C,46,607,209,680,192,A
C,46,620,178,678,170,H
C,46,625,173,844,139,H
C,46,668,192,605,154,H
C,46,669,170,641,158,N
C,46,730,149,518,132,N
C,46,738,209,797,134,H
C,46,755,204,621,134,A
C,46,768,125,508,101,A
C,46,786,204,804,175,H
C,46,788,254,685,199,H
C,47,511,238,560,197,H
C,47,516,149,543,139,H
C,47,518,151,842,139,N
C,47,520,163,849,134,H
C,47,526,190,841,173,H
C,47,535,151,587,110,H
C,47,536,127,730,125,H
C,47,541,170,704,146,H
C,47,550,185,784,154,H
C,47,555,192,659,166,H
C,47,557,166,552,149,H
C,47,566,175,538,168,H
C,47,569,226,851,151,H
C,47,574,163,671,156,A
C,47,594,163,504,158,A
C,47,599,139,723,134,A
C,47,604,132,583,130,A
C,47,610,163,619,158,H
C,47,613,245,648,199,H
C,47,615,170,590,149,H
C,47,621,151,797,120,H
C,47,622,173,826,122,H
C,47,623,170,551,146,H
C,47,624,170,562,149,A
C,47,625,154,768,134,H
C,47,628,144,629,142,A
C,47,634,170,600,142,H
C,47,635,158,578,151,A
C,47,636,247,672,163,H
C,47,640,204,606,170,H
C,47,641,175,804,161,N
C,47,643,175,705,156,H
C,47,650,199,685,156,H
C,47,653,175,799,170,H
C,47,662,250,813,158,H
C,47,666,192,721,187,A
C,47,670,194,577,175,H
C,47,674,170,846,115,A
C,47,676,156,762,154,H
C,47,683,170,665,130,A
C,47,698,168,673,158,A
C,47,700,161,567,130,H
C,47,702,197,761,190,H
C,47,703,185,829,154,A
C,47,708,120,736,101,H
C,47,712,113,612,108,A
C,47,715,122,764,106,H
C,47,725,187,652,175,H
C,47,726,221,696,144,H
C,47,727,204,597,178,H
C,47,733,221,732,98,H
C,47,738,257,755,197,H
C,47,741,218,817,175,H
C,47,744,154,679,103,A
C,47,746,173,771,144,A
C,47,752,139,580,132,H
C,47,753,202,774,142,A
C,47,754,166,807,158,A
C,47,758,211,757,175,A
C,47,775,151,534,142,H
C,47,780,163,677,142,A
C,47,786,173,669,127,H
C,47,788,238,521,180,H
C,47,789,178,573,103,H
C,47,796,206,734,151,H
C,47,810,288,564,218,H
C,47,812,190,608,173,H
C,47,824,170,820,149,H
C,47,830,175,825,161,A
C,47,831,190,586,120,H
C,47,834,192,579,173,H
C,47,838,149,707,120,H
C,47,843,214,719,151,H
C,47,844,192,508,149,H
C,47,853,211,549,163,H
C,48,516,206,613,197,A
C,48,568,223,850,156,H
C,48,588,202,782,182,A
C,48,593,230,571,182,A
C,48,595,199,592,194,N
C,48,607,240,582,187,H
C,48,627,192,596,156,H
C,48,637,161,513,122,H
C,48,648,240,543,192,A
C,48,655,137,632,118,H
C,48,660,166,845,134,H
C,48,663,156,527,137,A
C,48,714,163,791,158,H
C,48,717,187,576,168,H
C,48,802,139,724,127,A
C,48,832,170,729,163,H
C,49,503,194,654,125,H
C,49,664,197,707,178,A
C,49,703,211,773,173,H
C,49,720,214,565,194,H
C,49,732,190,765,154,H
C,49,824,187,761,154,H
C,49,838,182,776,170,H
C,50,518,214,634,146,H
C,50,545,173,598,149,H
C,50,560,190,593,130,H
C,50,574,185,537,127,H
C,50,608,144,716,137,A
C,50,612,192,567,132,H
C,50,622,180,624,161,H
C,50,652,211,733,202,H
C,50,675,175,635,166,A
C,50,702,146,514,127,H
C,50,708,221,610,166,H
C,50,768,190,677,125,A
C,50,781,175,597,156,A
C,50,783,151,754,101,A
C,50,805,137,547,132,A
C,50,829,163,789,137,H
C,50,843,242,745,125,H
C,51,549,194,673,170,H
C,51,551,149,769,137,H
C,51,552,187,503,161,H
C,51,581,214,670,199,A
C,51,595,185,814,144,H
C,51,606,240,553,151,H
C,51,651,202,682,130,H
C,51,661,175,839,158,H
C,51,671,228,851,125,H
C,51,674,240,522,142,H
C,51,715,163,850,122,H
C,51,719,190,565,185,H
C,51,758,197,582,154,H
C,51,767,254,734,168,H
C,51,771,156,712,134,H
C,51,773,233,538,204,H
C,51,778,202,658,144,A
C,51,780,166,600,113,H
